order_id,customer_id,order_date,order_time,day_of_week,week_number,month,season,dish_name,dish_category,quantity_ordered,price_per_item,total_price,payment_method,dine_in_or_takeaway,preparation_time_minutes,table_number,promotion_applied,weather_condition,special_event_or_holiday,customer_rating,ingredient_name,ingredient_quantity_used_kg,current_stock_available_kg,stock_reorder_level_kg,stock_status,estimated_food_waste_kg,order_status,restaurant_branch,peak_hour_flag,delivery_time_minutes,repeat_customer_flag,orders_this_week,total_qty_this_week,rush_day_for_dish,branch_rush_day
ORD-10761,CUST-1177,2024-07-24,10:10,Wednesday,30,7,Summer,Ice Cream Sundae,Desserts,1,5.49,5.49,Online,Takeaway,3,,No,Hot,None,4.0,Whipped Cream,0.0493,66.02,23.91,Adequate,0.0119,Completed,Airport,0,37.0,No,3,3,Wednesday,Saturday
ORD-10761,CUST-1177,2024-07-24,10:10,Wednesday,30,7,Summer,Ice Cream Sundae,Desserts,1,5.49,5.49,Online,Takeaway,3,,No,Hot,None,4.0,Cherry,0.0097,101.91,26.02,Adequate,0.0328,Completed,Airport,0,37.0,No,3,3,Wednesday,Saturday
ORD-10761,CUST-1177,2024-07-24,10:10,Wednesday,30,7,Summer,Ice Cream Sundae,Desserts,1,5.49,5.49,Cash,Takeaway,4,,No,Hot,None,4.0,Nuts,0.0207,108.6,20.66,Adequate,0.0168,Completed,Airport,0,37.0,No,3,3,Wednesday,Saturday
ORD-10639,CUST-1313,2024-07-24,10:26,Wednesday,30,7,Summer,Greek Salad,Salads,1,8.49,8.49,Debit Card,Takeaway,7,,No,Cloudy,None,5.0,Cucumber,0.1141,40.63,15.03,Adequate,0.0368,Completed,Airport,0,47.0,Yes,2,6,Saturday,Saturday
ORD-10639,CUST-1313,2024-07-24,10:26,Wednesday,30,7,Summer,Greek Salad,Salads,1,8.49,8.49,Digital Wallet,Takeaway,7,,No,Cloudy,None,5.0,Tomato,0.0956,21.89,16.99,Adequate,0.0253,Completed,Airport,0,47.0,Yes,2,6,Saturday,Saturday
ORD-10639,CUST-1313,2024-07-24,10:26,Wednesday,30,7,Summer,Greek Salad,Salads,1,8.49,8.49,Debit Card,Takeaway,5,,No,Cloudy,None,5.0,Feta Cheese,0.076,88.58,20.75,Adequate,0.0085,Completed,Airport,0,47.0,Yes,2,6,Saturday,Saturday
ORD-10639,CUST-1313,2024-07-24,10:26,Wednesday,30,7,Summer,Greek Salad,Salads,1,8.49,8.49,Credit Card,Takeaway,8,,No,Cloudy,None,5.0,Olives,0.0511,29.5,23.14,Adequate,0.0341,Completed,Airport,0,47.0,Yes,2,6,Saturday,Saturday
ORD-10639,CUST-1313,2024-07-24,10:26,Wednesday,30,7,Summer,Greek Salad,Salads,1,8.49,8.49,Cash,Takeaway,5,,No,Cloudy,None,5.0,Red Onions,0.029,20.36,17.59,Adequate,0.0176,Completed,Airport,0,47.0,Yes,2,6,Saturday,Saturday
ORD-10639,CUST-1313,2024-07-24,10:26,Wednesday,30,7,Summer,Greek Salad,Salads,1,8.49,8.49,Digital Wallet,Takeaway,8,,No,Cloudy,None,5.0,Olive Oil,0.0196,21.82,27.2,Low Stock,0.0085,Completed,Airport,0,47.0,Yes,2,6,Saturday,Saturday
ORD-10639,CUST-1313,2024-07-24,10:26,Wednesday,30,7,Summer,Greek Salad,Salads,1,8.49,8.49,Credit Card,Takeaway,7,,No,Cloudy,None,5.0,Oregano,0.0031,39.51,21.6,Adequate,0.018,Completed,Airport,0,47.0,Yes,2,6,Saturday,Saturday
ORD-10999,CUST-1001,2024-07-24,13:23,Wednesday,30,7,Summer,Falafel Wrap,Wraps,5,8.49,42.45,Cash,Takeaway,9,,No,Sunny,None,5.0,Chickpeas,0.7091,20.1,28.48,Low Stock,0.0691,Completed,Suburbs,1,53.0,Yes,4,9,Monday,Sunday
ORD-10999,CUST-1001,2024-07-24,13:23,Wednesday,30,7,Summer,Falafel Wrap,Wraps,5,8.49,42.45,Debit Card,Takeaway,7,,No,Sunny,None,5.0,Pita Bread,0.4673,57.03,17.05,Adequate,0.0833,Completed,Suburbs,1,53.0,Yes,4,9,Monday,Sunday
ORD-10999,CUST-1001,2024-07-24,13:23,Wednesday,30,7,Summer,Falafel Wrap,Wraps,5,8.49,42.45,Online,Takeaway,11,,No,Sunny,None,5.0,Tahini Sauce,0.2036,59.17,30.64,Adequate,0.1589,Completed,Suburbs,1,53.0,Yes,4,9,Monday,Sunday
ORD-10999,CUST-1001,2024-07-24,13:23,Wednesday,30,7,Summer,Falafel Wrap,Wraps,5,8.49,42.45,Debit Card,Takeaway,11,,No,Sunny,None,5.0,Lettuce,0.152,94.76,27.91,Adequate,0.1883,Completed,Suburbs,1,53.0,Yes,4,9,Monday,Sunday
ORD-10999,CUST-1001,2024-07-24,13:23,Wednesday,30,7,Summer,Falafel Wrap,Wraps,5,8.49,42.45,Credit Card,Takeaway,8,,No,Sunny,None,5.0,Tomato,0.2074,69.68,30.78,Adequate,0.0603,Completed,Suburbs,1,53.0,Yes,4,9,Monday,Sunday
ORD-10999,CUST-1001,2024-07-24,13:23,Wednesday,30,7,Summer,Falafel Wrap,Wraps,5,8.49,42.45,Cash,Takeaway,10,,No,Sunny,None,5.0,Onions,0.0979,24.21,19.8,Adequate,0.0668,Completed,Suburbs,1,53.0,Yes,4,9,Monday,Sunday
ORD-10999,CUST-1001,2024-07-24,13:23,Wednesday,30,7,Summer,Falafel Wrap,Wraps,5,8.49,42.45,Digital Wallet,Takeaway,11,,No,Sunny,None,5.0,Parsley,0.0478,30.5,15.74,Adequate,0.1071,Completed,Suburbs,1,53.0,Yes,4,9,Monday,Sunday
ORD-10038,CUST-1013,2024-07-25,08:21,Thursday,30,7,Summer,Greek Salad,Salads,5,8.49,42.45,Credit Card,Takeaway,8,,No,Sunny,None,5.0,Cucumber,0.6047,92.14,26.67,Adequate,0.0509,Completed,City Center,0,60.0,No,2,6,Saturday,Saturday
ORD-10038,CUST-1013,2024-07-25,08:21,Thursday,30,7,Summer,Greek Salad,Salads,5,8.49,42.45,Cash,Takeaway,6,,No,Sunny,None,5.0,Tomato,0.509,23.16,33.96,Low Stock,0.0283,Completed,City Center,0,60.0,No,2,6,Saturday,Saturday
ORD-10038,CUST-1013,2024-07-25,08:21,Thursday,30,7,Summer,Greek Salad,Salads,5,8.49,42.45,Digital Wallet,Takeaway,8,,No,Sunny,None,5.0,Feta Cheese,0.3925,35.14,28.81,Adequate,0.1777,Completed,City Center,0,60.0,No,2,6,Saturday,Saturday
ORD-10038,CUST-1013,2024-07-25,08:21,Thursday,30,7,Summer,Greek Salad,Salads,5,8.49,42.45,Credit Card,Takeaway,7,,No,Sunny,None,5.0,Olives,0.2559,26.23,17.76,Adequate,0.1997,Completed,City Center,0,60.0,No,2,6,Saturday,Saturday
ORD-10038,CUST-1013,2024-07-25,08:21,Thursday,30,7,Summer,Greek Salad,Salads,5,8.49,42.45,Digital Wallet,Takeaway,7,,No,Sunny,None,5.0,Red Onions,0.1497,57.68,34.13,Adequate,0.1206,Completed,City Center,0,60.0,No,2,6,Saturday,Saturday
ORD-10038,CUST-1013,2024-07-25,08:21,Thursday,30,7,Summer,Greek Salad,Salads,5,8.49,42.45,Debit Card,Takeaway,8,,No,Sunny,None,5.0,Olive Oil,0.1018,106.77,28.61,Adequate,0.0586,Completed,City Center,0,60.0,No,2,6,Saturday,Saturday
ORD-10038,CUST-1013,2024-07-25,08:21,Thursday,30,7,Summer,Greek Salad,Salads,5,8.49,42.45,Debit Card,Takeaway,7,,No,Sunny,None,5.0,Oregano,0.0146,75.81,19.5,Adequate,0.1484,Completed,City Center,0,60.0,No,2,6,Saturday,Saturday
ORD-10227,CUST-1429,2024-07-25,19:08,Thursday,30,7,Summer,BBQ Chicken Pizza,Pizza,3,15.99,47.97,Online,Dine-In,20,30,No,Sunny,None,4.0,Pizza Dough,0.8464,112.74,30.51,Adequate,0.0286,Completed,Mall Branch,1,,No,1,3,Monday,Sunday
ORD-10227,CUST-1429,2024-07-25,19:08,Thursday,30,7,Summer,BBQ Chicken Pizza,Pizza,3,15.99,47.97,Online,Dine-In,22,30,No,Sunny,None,4.0,BBQ Sauce,0.2358,115.52,21.96,Adequate,0.0221,Completed,Mall Branch,1,,No,1,3,Monday,Sunday
ORD-10227,CUST-1429,2024-07-25,19:08,Thursday,30,7,Summer,BBQ Chicken Pizza,Pizza,3,15.99,47.97,Cash,Dine-In,23,30,No,Sunny,None,4.0,Chicken Breast,0.6289,93.29,19.63,Adequate,0.1131,Completed,Mall Branch,1,,No,1,3,Monday,Sunday
ORD-10227,CUST-1429,2024-07-25,19:08,Thursday,30,7,Summer,BBQ Chicken Pizza,Pizza,3,15.99,47.97,Credit Card,Dine-In,17,30,No,Sunny,None,4.0,Mozzarella Cheese,0.4489,95.99,34.63,Adequate,0.1095,Completed,Mall Branch,1,,No,1,3,Monday,Sunday
ORD-10227,CUST-1429,2024-07-25,19:08,Thursday,30,7,Summer,BBQ Chicken Pizza,Pizza,3,15.99,47.97,Digital Wallet,Dine-In,17,30,No,Sunny,None,4.0,Red Onions,0.1161,109.25,30.12,Adequate,0.0215,Completed,Mall Branch,1,,No,1,3,Monday,Sunday
ORD-10227,CUST-1429,2024-07-25,19:08,Thursday,30,7,Summer,BBQ Chicken Pizza,Pizza,3,15.99,47.97,Digital Wallet,Dine-In,21,30,No,Sunny,None,4.0,Corn,0.1463,23.74,30.0,Low Stock,0.0787,Completed,Mall Branch,1,,No,1,3,Monday,Sunday
ORD-10410,CUST-1040,2024-07-26,09:33,Friday,30,7,Summer,Falafel Wrap,Wraps,1,8.49,8.49,Cash,Takeaway,10,,No,Sunny,None,,Chickpeas,0.1348,85.2,28.5,Adequate,0.054,Cancelled,Mall Branch,0,34.0,No,4,9,Monday,Sunday
ORD-10410,CUST-1040,2024-07-26,09:33,Friday,30,7,Summer,Falafel Wrap,Wraps,1,8.49,8.49,Digital Wallet,Takeaway,11,,No,Sunny,None,,Pita Bread,0.0918,116.38,25.7,Adequate,0.0276,Cancelled,Mall Branch,0,34.0,No,4,9,Monday,Sunday
ORD-10410,CUST-1040,2024-07-26,09:33,Friday,30,7,Summer,Falafel Wrap,Wraps,1,8.49,8.49,Online,Takeaway,9,,No,Sunny,None,,Tahini Sauce,0.0389,83.74,19.16,Adequate,0.0169,Cancelled,Mall Branch,0,34.0,No,4,9,Monday,Sunday
ORD-10410,CUST-1040,2024-07-26,09:33,Friday,30,7,Summer,Falafel Wrap,Wraps,1,8.49,8.49,Debit Card,Takeaway,8,,No,Sunny,None,,Lettuce,0.0303,83.0,22.64,Adequate,0.0085,Cancelled,Mall Branch,0,34.0,No,4,9,Monday,Sunday
ORD-10410,CUST-1040,2024-07-26,09:33,Friday,30,7,Summer,Falafel Wrap,Wraps,1,8.49,8.49,Debit Card,Takeaway,8,,No,Sunny,None,,Tomato,0.04,92.51,26.56,Adequate,0.0184,Cancelled,Mall Branch,0,34.0,No,4,9,Monday,Sunday
ORD-10410,CUST-1040,2024-07-26,09:33,Friday,30,7,Summer,Falafel Wrap,Wraps,1,8.49,8.49,Debit Card,Takeaway,7,,No,Sunny,None,,Onions,0.0193,35.85,26.72,Adequate,0.045,Cancelled,Mall Branch,0,34.0,No,4,9,Monday,Sunday
ORD-10410,CUST-1040,2024-07-26,09:33,Friday,30,7,Summer,Falafel Wrap,Wraps,1,8.49,8.49,Online,Takeaway,10,,No,Sunny,None,,Parsley,0.01,57.81,34.86,Adequate,0.0462,Cancelled,Mall Branch,0,34.0,No,4,9,Monday,Sunday
ORD-10424,CUST-1439,2024-07-26,10:25,Friday,30,7,Summer,French Fries,Sides,2,3.99,7.98,Credit Card,Takeaway,6,,No,Hot,None,5.0,Potatoes,0.4568,70.16,32.86,Adequate,0.067,Completed,Mall Branch,0,35.0,Yes,1,2,Saturday,Sunday
ORD-10424,CUST-1439,2024-07-26,10:25,Friday,30,7,Summer,French Fries,Sides,2,3.99,7.98,Cash,Takeaway,8,,No,Hot,None,5.0,Vegetable Oil,0.0991,94.7,25.11,Adequate,0.0224,Completed,Mall Branch,0,35.0,Yes,1,2,Saturday,Sunday
ORD-10424,CUST-1439,2024-07-26,10:25,Friday,30,7,Summer,French Fries,Sides,2,3.99,7.98,Cash,Takeaway,5,,No,Hot,None,5.0,Salt,0.01,44.78,26.04,Adequate,0.0781,Completed,Mall Branch,0,35.0,Yes,1,2,Saturday,Sunday
ORD-10424,CUST-1439,2024-07-26,10:25,Friday,30,7,Summer,French Fries,Sides,2,3.99,7.98,Credit Card,Takeaway,6,,No,Hot,None,5.0,Paprika,0.0058,86.38,30.82,Adequate,0.0602,Completed,Mall Branch,0,35.0,Yes,1,2,Saturday,Sunday
ORD-10707,CUST-1185,2024-07-27,11:17,Saturday,30,7,Summer,Mango Smoothie,Beverages,2,5.49,10.98,Debit Card,Takeaway,5,,No,Sunny,None,3.0,Mango,0.3987,31.85,28.63,Adequate,0.0533,Pending,Suburbs,1,43.0,No,1,2,Saturday,Sunday
ORD-10707,CUST-1185,2024-07-27,11:17,Saturday,30,7,Summer,Mango Smoothie,Beverages,2,5.49,10.98,Credit Card,Takeaway,5,,No,Sunny,None,3.0,Milk,0.31,66.65,24.98,Adequate,0.0686,Pending,Suburbs,1,43.0,No,1,2,Saturday,Sunday
ORD-10707,CUST-1185,2024-07-27,11:17,Saturday,30,7,Summer,Mango Smoothie,Beverages,2,5.49,10.98,Online,Takeaway,4,,No,Sunny,None,3.0,Sugar,0.0397,101.72,26.72,Adequate,0.0384,Pending,Suburbs,1,43.0,No,1,2,Saturday,Sunday
ORD-10707,CUST-1185,2024-07-27,11:17,Saturday,30,7,Summer,Mango Smoothie,Beverages,2,5.49,10.98,Online,Takeaway,4,,No,Sunny,None,3.0,Ice,0.1608,73.6,27.82,Adequate,0.0628,Pending,Suburbs,1,43.0,No,1,2,Saturday,Sunday
ORD-10474,CUST-1344,2024-07-28,11:17,Sunday,30,7,Summer,Shawarma Wrap,Wraps,2,9.99,19.98,Debit Card,Dine-In,9,8,No,Sunny,None,5.0,Chicken Breast,0.3846,84.29,30.85,Adequate,0.0599,Completed,Suburbs,1,,Yes,1,2,Sunday,Sunday
ORD-10474,CUST-1344,2024-07-28,11:17,Sunday,30,7,Summer,Shawarma Wrap,Wraps,2,9.99,19.98,Cash,Dine-In,10,8,No,Sunny,None,5.0,Pita Bread,0.1884,49.97,33.77,Adequate,0.0344,Completed,Suburbs,1,,Yes,1,2,Sunday,Sunday
ORD-10474,CUST-1344,2024-07-28,11:17,Sunday,30,7,Summer,Shawarma Wrap,Wraps,2,9.99,19.98,Credit Card,Dine-In,10,8,No,Sunny,None,5.0,Tahini Sauce,0.0832,48.77,33.31,Adequate,0.0225,Completed,Suburbs,1,,Yes,1,2,Sunday,Sunday
ORD-10474,CUST-1344,2024-07-28,11:17,Sunday,30,7,Summer,Shawarma Wrap,Wraps,2,9.99,19.98,Digital Wallet,Dine-In,10,8,No,Sunny,None,5.0,Lettuce,0.0598,109.48,25.47,Adequate,0.0726,Completed,Suburbs,1,,Yes,1,2,Sunday,Sunday
ORD-10474,CUST-1344,2024-07-28,11:17,Sunday,30,7,Summer,Shawarma Wrap,Wraps,2,9.99,19.98,Debit Card,Dine-In,11,8,No,Sunny,None,5.0,Tomato,0.082,62.2,28.85,Adequate,0.0305,Completed,Suburbs,1,,Yes,1,2,Sunday,Sunday
ORD-10474,CUST-1344,2024-07-28,11:17,Sunday,30,7,Summer,Shawarma Wrap,Wraps,2,9.99,19.98,Digital Wallet,Dine-In,7,8,No,Sunny,None,5.0,Garlic Sauce,0.0607,24.5,20.55,Adequate,0.0431,Completed,Suburbs,1,,Yes,1,2,Sunday,Sunday
ORD-10474,CUST-1344,2024-07-28,11:17,Sunday,30,7,Summer,Shawarma Wrap,Wraps,2,9.99,19.98,Cash,Dine-In,7,8,No,Sunny,None,5.0,Pickles,0.0414,30.01,26.01,Adequate,0.0685,Completed,Suburbs,1,,Yes,1,2,Sunday,Sunday
ORD-10362,CUST-1368,2024-07-28,11:21,Sunday,30,7,Summer,Pepperoni Pizza,Pizza,4,14.49,57.96,Online,Dine-In,18,16,No,Sunny,None,5.0,Pizza Dough,1.0795,115.12,33.92,Adequate,0.0383,Completed,Airport,1,,No,1,4,Sunday,Saturday
ORD-10362,CUST-1368,2024-07-28,11:21,Sunday,30,7,Summer,Pepperoni Pizza,Pizza,4,14.49,57.96,Credit Card,Dine-In,20,16,No,Sunny,None,5.0,Tomato Sauce,0.3811,87.52,34.44,Adequate,0.0756,Completed,Airport,1,,No,1,4,Sunday,Saturday
ORD-10362,CUST-1368,2024-07-28,11:21,Sunday,30,7,Summer,Pepperoni Pizza,Pizza,4,14.49,57.96,Credit Card,Dine-In,15,16,No,Sunny,None,5.0,Mozzarella Cheese,0.6174,106.3,25.96,Adequate,0.1437,Completed,Airport,1,,No,1,4,Sunday,Saturday
ORD-10362,CUST-1368,2024-07-28,11:21,Sunday,30,7,Summer,Pepperoni Pizza,Pizza,4,14.49,57.96,Digital Wallet,Dine-In,23,16,No,Sunny,None,5.0,Pepperoni,0.4687,75.42,27.13,Adequate,0.0905,Completed,Airport,1,,No,1,4,Sunday,Saturday
ORD-10362,CUST-1368,2024-07-28,11:21,Sunday,30,7,Summer,Pepperoni Pizza,Pizza,4,14.49,57.96,Debit Card,Dine-In,23,16,No,Sunny,None,5.0,Bell Peppers,0.2073,63.84,28.67,Adequate,0.07,Completed,Airport,1,,No,1,4,Sunday,Saturday
ORD-10266,CUST-1490,2024-07-28,12:33,Sunday,30,7,Summer,Lemonade,Beverages,2,2.97,5.94,Debit Card,Takeaway,2,,Yes,Hot,None,4.0,Lemons,0.1743,66.83,24.22,Adequate,0.0574,Pending,Mall Branch,1,40.0,Yes,2,4,Sunday,Sunday
ORD-10266,CUST-1490,2024-07-28,12:33,Sunday,30,7,Summer,Lemonade,Beverages,2,2.97,5.94,Cash,Takeaway,2,,Yes,Hot,None,4.0,Sugar,0.0612,45.54,29.95,Adequate,0.0183,Pending,Mall Branch,1,40.0,Yes,2,4,Sunday,Sunday
ORD-10266,CUST-1490,2024-07-28,12:33,Sunday,30,7,Summer,Lemonade,Beverages,2,2.97,5.94,Cash,Takeaway,2,,Yes,Hot,None,4.0,Water,0.4955,59.63,24.73,Adequate,0.0739,Pending,Mall Branch,1,40.0,Yes,2,4,Sunday,Sunday
ORD-10266,CUST-1490,2024-07-28,12:33,Sunday,30,7,Summer,Lemonade,Beverages,2,2.97,5.94,Cash,Takeaway,3,,Yes,Hot,None,4.0,Mint Leaves,0.01,21.62,23.74,Low Stock,0.0653,Pending,Mall Branch,1,40.0,Yes,2,4,Sunday,Sunday
ORD-10271,CUST-1144,2024-07-28,16:51,Sunday,30,7,Summer,Ice Cream Sundae,Desserts,1,4.67,4.67,Digital Wallet,Dine-In,5,13,Yes,Sunny,None,3.0,Ice Cream,0.1841,50.11,29.21,Adequate,0.0257,Pending,Mall Branch,0,,Yes,3,3,Wednesday,Sunday
ORD-10271,CUST-1144,2024-07-28,16:51,Sunday,30,7,Summer,Ice Cream Sundae,Desserts,1,4.67,4.67,Credit Card,Dine-In,4,13,Yes,Sunny,None,3.0,Chocolate Sauce,0.0401,118.76,20.33,Adequate,0.0198,Pending,Mall Branch,0,,Yes,3,3,Wednesday,Sunday
ORD-10271,CUST-1144,2024-07-28,16:51,Sunday,30,7,Summer,Ice Cream Sundae,Desserts,1,4.67,4.67,Cash,Dine-In,5,13,Yes,Sunny,None,3.0,Whipped Cream,0.0508,77.94,33.69,Adequate,0.0367,Pending,Mall Branch,0,,Yes,3,3,Wednesday,Sunday
ORD-10271,CUST-1144,2024-07-28,16:51,Sunday,30,7,Summer,Ice Cream Sundae,Desserts,1,4.67,4.67,Credit Card,Dine-In,3,13,Yes,Sunny,None,3.0,Cherry,0.0099,24.8,18.96,Adequate,0.01,Pending,Mall Branch,0,,Yes,3,3,Wednesday,Sunday
ORD-10271,CUST-1144,2024-07-28,16:51,Sunday,30,7,Summer,Ice Cream Sundae,Desserts,1,4.67,4.67,Debit Card,Dine-In,3,13,Yes,Sunny,None,3.0,Nuts,0.0191,99.48,18.24,Adequate,0.025,Pending,Mall Branch,0,,Yes,3,3,Wednesday,Sunday
ORD-10501,CUST-1301,2024-07-29,12:38,Monday,31,7,Summer,Lemonade,Beverages,1,3.49,3.49,Credit Card,Dine-In,2,2,No,Hot,None,,Lemons,0.0928,21.42,20.64,Adequate,0.0474,Cancelled,Airport,1,,Yes,1,1,Sunday,Saturday
ORD-10501,CUST-1301,2024-07-29,12:38,Monday,31,7,Summer,Lemonade,Beverages,1,3.49,3.49,Credit Card,Dine-In,2,2,No,Hot,None,,Sugar,0.0308,63.65,19.33,Adequate,0.0548,Cancelled,Airport,1,,Yes,1,1,Sunday,Saturday
ORD-10501,CUST-1301,2024-07-29,12:38,Monday,31,7,Summer,Lemonade,Beverages,1,3.49,3.49,Credit Card,Dine-In,2,2,No,Hot,None,,Water,0.2439,58.1,17.62,Adequate,0.0394,Cancelled,Airport,1,,Yes,1,1,Sunday,Saturday
ORD-10501,CUST-1301,2024-07-29,12:38,Monday,31,7,Summer,Lemonade,Beverages,1,3.49,3.49,Debit Card,Dine-In,2,2,No,Hot,None,,Mint Leaves,0.0052,52.95,20.77,Adequate,0.0193,Cancelled,Airport,1,,Yes,1,1,Sunday,Saturday
ORD-10791,CUST-1367,2024-07-29,17:30,Monday,31,7,Summer,Greek Salad,Salads,1,8.49,8.49,Credit Card,Takeaway,5,,No,Sunny,None,5.0,Cucumber,0.1169,30.97,22.34,Adequate,0.0093,Completed,Suburbs,0,54.0,Yes,3,4,Saturday,Sunday
ORD-10791,CUST-1367,2024-07-29,17:30,Monday,31,7,Summer,Greek Salad,Salads,1,8.49,8.49,Online,Takeaway,6,,No,Sunny,None,5.0,Tomato,0.1041,47.31,24.82,Adequate,0.0366,Completed,Suburbs,0,54.0,Yes,3,4,Saturday,Sunday
ORD-10791,CUST-1367,2024-07-29,17:30,Monday,31,7,Summer,Greek Salad,Salads,1,8.49,8.49,Online,Takeaway,8,,No,Sunny,None,5.0,Feta Cheese,0.0813,48.83,26.73,Adequate,0.0111,Completed,Suburbs,0,54.0,Yes,3,4,Saturday,Sunday
ORD-10791,CUST-1367,2024-07-29,17:30,Monday,31,7,Summer,Greek Salad,Salads,1,8.49,8.49,Online,Takeaway,8,,No,Sunny,None,5.0,Olives,0.0497,40.43,19.29,Adequate,0.0181,Completed,Suburbs,0,54.0,Yes,3,4,Saturday,Sunday
ORD-10791,CUST-1367,2024-07-29,17:30,Monday,31,7,Summer,Greek Salad,Salads,1,8.49,8.49,Cash,Takeaway,5,,No,Sunny,None,5.0,Red Onions,0.0304,101.2,22.2,Adequate,0.0213,Completed,Suburbs,0,54.0,Yes,3,4,Saturday,Sunday
ORD-10791,CUST-1367,2024-07-29,17:30,Monday,31,7,Summer,Greek Salad,Salads,1,8.49,8.49,Cash,Takeaway,6,,No,Sunny,None,5.0,Olive Oil,0.0206,46.11,34.63,Adequate,0.035,Completed,Suburbs,0,54.0,Yes,3,4,Saturday,Sunday
ORD-10791,CUST-1367,2024-07-29,17:30,Monday,31,7,Summer,Greek Salad,Salads,1,8.49,8.49,Credit Card,Takeaway,5,,No,Sunny,None,5.0,Oregano,0.003,76.88,33.35,Adequate,0.0169,Completed,Suburbs,0,54.0,Yes,3,4,Saturday,Sunday
ORD-10614,CUST-1236,2024-07-29,18:30,Monday,31,7,Summer,Greek Salad,Salads,1,8.49,8.49,Debit Card,Dine-In,8,26,No,Cloudy,None,4.0,Cucumber,0.1216,39.76,32.67,Adequate,0.0232,Completed,Mall Branch,1,,Yes,3,4,Saturday,Sunday
ORD-10614,CUST-1236,2024-07-29,18:30,Monday,31,7,Summer,Greek Salad,Salads,1,8.49,8.49,Digital Wallet,Dine-In,5,26,No,Cloudy,None,4.0,Tomato,0.0966,117.45,22.53,Adequate,0.0168,Completed,Mall Branch,1,,Yes,3,4,Saturday,Sunday
ORD-10614,CUST-1236,2024-07-29,18:30,Monday,31,7,Summer,Greek Salad,Salads,1,8.49,8.49,Online,Dine-In,5,26,No,Cloudy,None,4.0,Feta Cheese,0.0792,91.1,21.15,Adequate,0.0342,Completed,Mall Branch,1,,Yes,3,4,Saturday,Sunday
ORD-10614,CUST-1236,2024-07-29,18:30,Monday,31,7,Summer,Greek Salad,Salads,1,8.49,8.49,Credit Card,Dine-In,7,26,No,Cloudy,None,4.0,Olives,0.0506,77.14,30.26,Adequate,0.0375,Completed,Mall Branch,1,,Yes,3,4,Saturday,Sunday
ORD-10614,CUST-1236,2024-07-29,18:30,Monday,31,7,Summer,Greek Salad,Salads,1,8.49,8.49,Digital Wallet,Dine-In,8,26,No,Cloudy,None,4.0,Red Onions,0.0304,84.07,17.51,Adequate,0.0386,Completed,Mall Branch,1,,Yes,3,4,Saturday,Sunday
ORD-10614,CUST-1236,2024-07-29,18:30,Monday,31,7,Summer,Greek Salad,Salads,1,8.49,8.49,Cash,Dine-In,5,26,No,Cloudy,None,4.0,Olive Oil,0.0203,92.1,26.35,Adequate,0.0197,Completed,Mall Branch,1,,Yes,3,4,Saturday,Sunday
ORD-10614,CUST-1236,2024-07-29,18:30,Monday,31,7,Summer,Greek Salad,Salads,1,8.49,8.49,Debit Card,Dine-In,6,26,No,Cloudy,None,4.0,Oregano,0.003,42.81,23.3,Adequate,0.0192,Completed,Mall Branch,1,,Yes,3,4,Saturday,Sunday
ORD-10909,CUST-1164,2024-07-30,15:16,Tuesday,31,7,Summer,Chicken Biryani,Rice Dishes,5,11.89,59.45,Digital Wallet,Takeaway,23,,Yes,Sunny,None,5.0,Basmati Rice,1.5593,74.54,34.02,Adequate,0.0773,Pending,Downtown,0,23.0,Yes,2,9,Friday,Saturday
ORD-10909,CUST-1164,2024-07-30,15:16,Tuesday,31,7,Summer,Chicken Biryani,Rice Dishes,5,11.89,59.45,Online,Takeaway,22,,Yes,Sunny,None,5.0,Chicken Breast,1.2137,74.21,30.5,Adequate,0.0565,Pending,Downtown,0,23.0,Yes,2,9,Friday,Saturday
ORD-10909,CUST-1164,2024-07-30,15:16,Tuesday,31,7,Summer,Chicken Biryani,Rice Dishes,5,11.89,59.45,Online,Takeaway,23,,Yes,Sunny,None,5.0,Biryani Spices,0.0981,58.28,25.21,Adequate,0.1622,Pending,Downtown,0,23.0,Yes,2,9,Friday,Saturday
ORD-10909,CUST-1164,2024-07-30,15:16,Tuesday,31,7,Summer,Chicken Biryani,Rice Dishes,5,11.89,59.45,Cash,Takeaway,23,,Yes,Sunny,None,5.0,Onions,0.3978,54.45,19.47,Adequate,0.1464,Pending,Downtown,0,23.0,Yes,2,9,Friday,Saturday
ORD-10909,CUST-1164,2024-07-30,15:16,Tuesday,31,7,Summer,Chicken Biryani,Rice Dishes,5,11.89,59.45,Debit Card,Takeaway,18,,Yes,Sunny,None,5.0,Yogurt,0.3139,56.07,21.39,Adequate,0.0455,Pending,Downtown,0,23.0,Yes,2,9,Friday,Saturday
ORD-10909,CUST-1164,2024-07-30,15:16,Tuesday,31,7,Summer,Chicken Biryani,Rice Dishes,5,11.89,59.45,Digital Wallet,Takeaway,26,,Yes,Sunny,None,5.0,Saffron,0.0049,45.29,16.61,Adequate,0.1143,Pending,Downtown,0,23.0,Yes,2,9,Friday,Saturday
ORD-10909,CUST-1164,2024-07-30,15:16,Tuesday,31,7,Summer,Chicken Biryani,Rice Dishes,5,11.89,59.45,Debit Card,Takeaway,19,,Yes,Sunny,None,5.0,Mint Leaves,0.0509,118.03,21.91,Adequate,0.0614,Pending,Downtown,0,23.0,Yes,2,9,Friday,Saturday
